0.0274815581590656,0.0526312973536577,0.0213428388224864,0.135452525357579,0.0226741138617054
0.0400766284886508,0.0732540836078321,0.0226440597239627,0.140353244293193,0.0093667551365701
0.0435594729175977,0.0588044365668151,0.0197129404523908,0.115785721889886,0.0244083113653699
0.035442776200971,0.0683318593097067,0.0231150170682703,0.065986757527846,0.0156463252205386
0.0455979382178547,0.0921835100675659,0.0279224738721288,0.0843088448060031,0.0190201453788973
0.0371738251156439,0.0398594539779509,0.0206038044677956,0.0906054524567634,0.0232517268523326
0.0514060113767708,0.0466449261542705,0.0252385057866567,0.0754684043750815,0.0301956686249976
0.063552769853053,0.0677168261072447,0.0323690363459581,0.107643477770571,0.0276676655797892
0.0624063111738686,0.051564729250666,0.0138502886017793,0.0677739424179113,0.02335147088761
0.051648790346749,0.0553428431273058,0.031743861200222,0.109109866968458,0.0254076146093996
0.0579147900361816,0.032946015149331,0.0428764958256676,0.111875487513366,0.0235985091039616
0.0653363096283064,0.0410060545919459,0.0345236199339501,0.103218768596778,0.0196745189703232
0.06104916238161,0.0472472813783703,0.0406091971750287,0.0990535781991108,0.0255382832234863
0.0715857171337251,0.045227303862809,0.0214073503973892,0.114262331119858,0.0317643559455109
0.0702105918004923,0.039243568211434,0.0298033417397896,0.117967272051782,0.0274394912151138
0.0475817883495746,0.0503165196952914,0.0422655718307585,0.106449797224191,0.0303275562687917
0.0727742535876154,0.0518379309288916,0.018272505199639,0.132694741596704,0.0350393214227224
0.089878862083402,0.0482694344749661,0.0297464550244804,0.0976290801809993,0.0216025645589453
0.0533778509267581,0.0443067142222607,0.0290626237568831,0.105339623042476,0.0226250719320978
0.0659184689817754,0.0608054346377972,0.0290842589710478,0.110708702723119,0.0177992564016894
0.0658764336666239,0.0703254611491755,0.0251164137053168,0.137054126523412,0.0144437176637828
0.0627644624786385,0.047487342058985,0.0124058236377797,0.117857587114379,0.0142226711414742
0.0743537501360325,0.05632736220942,0.0209196165501972,0.0887897232170051,0.0239091469512498
0.0539265204399475,0.0365373736708801,0.0162762036341884,0.123382027579604,0.0178674164757628
0.0626235694893267,0.0654292773529783,0.0138951718682646,0.104007285241195,0.0115421440623155
0.0503365390582561,0.0698610623355121,0.0149027927723359,0.0935152432222589,0.0212812045954035
0.0666466652423462,0.0604046309637813,0.0120707975107833,0.107798427558783,0.0282645435273147
